Company.Name,Quarter,Closing_Price,EPS,P.E,P.B,Turnover,Debt_to_equity_ratio,Current_ratio,Quick_ratio
Ambuja Cements Ltd.,Jun-05,59.05,3.41,17.34,3.66,109.01,0.52,0.85,0.34
Ambuja Cements Ltd.,Sep-05,77,3.29,23.38,4.62,321.33,0.52,0.85,0.34
Ambuja Cements Ltd.,Dec-05,79.9,3.29,24.28,4.8,188.98,0.52,0.85,0.34
Ambuja Cements Ltd.,Mar-06,103.3,4.47,23.09,5.3,467.12,0.52,0.85,0.34
Ambuja Cements Ltd.,Jun-06,99.45,5.86,16.97,4.55,658.75,0.52,0.85,0.34
Ambuja Cements Ltd.,Sep-06,116.85,5.86,19.95,5.35,193.29,0.52,0.85,0.34
Ambuja Cements Ltd.,Dec-06,141.05,6.48,21.76,6.56,221.56,0.52,0.85,0.34
Ambuja Cements Ltd.,Mar-07,106.7,6.23,17.12,4.65,453.13,0.25,1.27,0.76
Ambuja Cements Ltd.,Jun-07,124.5,7.99,15.58,4.67,497.46,0.25,1.27,0.76
Ambuja Cements Ltd.,Sep-07,144.5,9.32,15.51,4.47,273.44,0.25,1.27,0.76
Ambuja Cements Ltd.,Dec-07,147.05,10.76,13.67,4.8,210.44,0.07,1.84,1.36
Ambuja Cements Ltd.,Mar-08,121.05,9.22,13.13,3.69,221.3,0.07,1.84,1.36
Ambuja Cements Ltd.,Jun-08,75.95,9.46,8.03,2.08,175.61,0.07,1.84,1.36
Ambuja Cements Ltd.,Sep-08,78.65,9.04,8.7,2.06,100.3,0.07,1.84,1.36
Ambuja Cements Ltd.,Dec-08,70.05,9.01,7.77,1.88,92.96,0.05,1.55,0.89
Ambuja Cements Ltd.,Mar-09,70.6,9.03,7.82,1.79,416.99,0.05,1.55,0.89
Ambuja Cements Ltd.,Jun-09,87.5,7.44,11.76,2.1,278.26,0.05,1.55,0.89
Ambuja Cements Ltd.,Sep-09,99.65,7.89,12.63,2.28,488.98,0.05,1.55,0.89
Ambuja Cements Ltd.,Dec-09,104.25,7.19,14.5,2.45,414.52,0.03,1.3,0.92
Ambuja Cements Ltd.,Mar-10,119.85,8.37,14.31,2.63,231.05,0.03,1.3,0.92
Ambuja Cements Ltd.,Jun-10,114.9,8.81,13.05,2.39,228.84,0.03,1.3,0.92
Ambuja Cements Ltd.,Sep-10,140.6,7.71,18.24,2.87,342.55,0.03,1.3,0.92
Ambuja Cements Ltd.,Dec-10,143.2,7.67,18.67,2.99,86.27,0.01,1.43,1.04
Ambuja Cements Ltd.,Mar-11,147.4,6.97,21.15,2.91,467.96,0.01,1.43,1.04
Ambuja Cements Ltd.,Jun-11,133.65,6.68,20.02,2.53,285.63,0.01,1.43,1.04
Ambuja Cements Ltd.,Sep-11,148.9,6.93,21.48,2.76,280.96,0.01,1.43,1.04
Ambuja Cements Ltd.,Dec-11,155.35,6.93,22.43,2.89,171.63,0.01,1.43,1.04
Ambuja Cements Ltd.,Mar-12,172.2,7.48,23.01,3.28,299.25,0.01,1.48,1.12
Ambuja Cements Ltd.,Jun-12,174.05,8.66,20.09,3.19,450.15,0.01,1.48,1.12
Ambuja Cements Ltd.,Sep-12,202,9.44,21.39,3.51,899.41,0.01,1.48,1.12
Ambuja Cements Ltd.,Dec-12,200.9,7.99,25.14,3.52,329.55,0,1.74,1.38
Ambuja Cements Ltd.,Mar-13,174.2,7.99,21.81,3.05,882.39,0,1.74,1.38
Ambuja Cements Ltd.,Jun-13,186.85,6.37,29.32,3.1,520.09,0,1.74,1.38
Ambuja Cements Ltd.,Sep-13,182.55,4.23,43.2,2.88,243.66,0,1.74,1.38
Ambuja Cements Ltd.,Dec-13,182.65,5.94,30.77,2.98,135.44,0,1.85,1.46
Ambuja Cements Ltd.,Mar-14,202.2,6.29,32.13,3.12,307.53,0,1.85,1.46
Ambuja Cements Ltd.,Jun-14,220.6,6.84,32.27,3.28,300.95,0,1.85,1.46
Ambuja Cements Ltd.,Sep-14,213.7,7.61,28.07,3.11,444.24,0,1.85,1.46
Ambuja Cements Ltd.,Dec-14,228.85,8.01,28.58,3.51,192.91,0,1.86,1.48
Ambuja Cements Ltd.,Mar-15,255.3,7.49,34.1,3.8,355.09,0,1.86,1.48
Ambuja Cements Ltd.,Jun-15,229.9,6.3,36.48,3.35,363.76,0,1.86,1.48
Ambuja Cements Ltd.,Sep-15,205.8,5.75,35.78,2.96,385.43,0,1.86,1.48
Ambuja Cements Ltd.,Dec-15,203.05,5.17,39.24,3.06,239.81,0,2.01,1.64
Ambuja Cements Ltd.,Mar-16,232.55,3.34,69.71,3.48,917.63,0,2.01,1.64
Ambuja Cements Ltd.,Jun-16,254.8,4.79,53.2,3.66,599.08,0,2.01,1.64
Ambuja Cements Ltd.,Sep-16,251.75,4.37,57.67,4.47,632.41,0,2.01,1.64
Ambuja Cements Ltd.,Dec-16,206.3,4.37,47.26,3.67,172.52,0,2.01,1.64
Asian Paints Ltd.,Jun-05,411,18.81,21.85,6.39,14.01,0.12,1.18,0.53
Asian Paints Ltd.,Sep-05,504.7,20.23,24.95,7.14,66.24,0.12,1.18,0.53
Asian Paints Ltd.,Dec-05,578.75,20.23,28.61,8.19,12.8,0.12,1.18,0.53
Asian Paints Ltd.,Mar-06,646.05,19.16,33.72,9.96,7.88,0.12,1.19,0.56
Asian Paints Ltd.,Jun-06,592.05,20.6,28.75,8.35,60.34,0.12,1.19,0.56
Asian Paints Ltd.,Sep-06,676.1,20.6,32.83,9.53,9.96,0.12,1.19,0.56
Asian Paints Ltd.,Dec-06,736.5,22.14,33.27,9.32,11.39,0.12,1.19,0.56
Asian Paints Ltd.,Mar-07,762.6,22.61,33.73,8.89,18.72,0.12,1.19,0.56
Asian Paints Ltd.,Jun-07,810.15,27.93,29.01,10.44,20.4,0.14,1.23,0.59
Asian Paints Ltd.,Sep-07,988.35,29.62,33.36,11.59,263.4,0.14,1.23,0.59
Asian Paints Ltd.,Dec-07,1099.55,37.21,29.55,10.2,7.32,0.14,1.23,0.59
Asian Paints Ltd.,Mar-08,1199.9,39.23,30.58,12.4,22.56,0.08,1.11,0.83
Asian Paints Ltd.,Jun-08,1149.25,41.77,27.51,10.74,20.53,0.08,1.11,0.83
Asian Paints Ltd.,Sep-08,1187.15,42.89,27.68,9.92,22.9,0.08,1.11,0.83
Asian Paints Ltd.,Dec-08,894.95,37.09,24.13,7.16,5.55,0.08,1.11,0.83
Asian Paints Ltd.,Mar-09,786.35,36.77,21.39,6.89,7.89,0.06,1.11,0.84
Asian Paints Ltd.,Jun-09,1187.8,43.16,27.52,9.05,29.69,0.06,1.11,0.84
Asian Paints Ltd.,Sep-09,1405.75,56.4,24.92,8.91,139.79,0.06,1.11,0.84
Asian Paints Ltd.,Dec-09,1797.2,69.83,25.74,10.19,31.53,0.06,1.11,0.84
Asian Paints Ltd.,Mar-10,2038.85,79.24,25.73,12.56,93.7,0.04,1.12,0.86
Asian Paints Ltd.,Jun-10,2301.8,83.53,27.56,12.56,167.1,0.04,1.12,0.86
Asian Paints Ltd.,Sep-10,2663.2,78.28,34.02,13.07,274.47,0.04,1.12,0.86
Asian Paints Ltd.,Dec-10,2878.7,80.75,35.65,12.78,137.87,0.04,1.12,0.86
Asian Paints Ltd.,Mar-11,2525.8,80.16,31.51,12.27,165.15,0.03,1.46,0.78
Asian Paints Ltd.,Jun-11,3185.1,85.32,37.33,13.73,468.3,0.03,1.46,0.78
Asian Paints Ltd.,Sep-11,3157.55,86.94,36.32,12.42,253.42,0.03,1.46,0.78
Asian Paints Ltd.,Dec-11,2592.35,86.94,29.82,10.2,58.67,0.03,1.46,0.78
Asian Paints Ltd.,Mar-12,3242,91.94,35.26,11.56,419.64,0.03,1.46,0.78
Asian Paints Ltd.,Jun-12,3888.55,99.54,39.06,14.99,401.24,0.07,1.29,0.66
Asian Paints Ltd.,Sep-12,3934.8,102.06,38.55,13.66,324.21,0.07,1.29,0.66
Asian Paints Ltd.,Dec-12,4432.55,109.62,40.44,12.89,167.67,0.07,1.29,0.66
Asian Paints Ltd.,Mar-13,4917.25,109.62,44.86,14.3,505.14,0.07,1.29,0.66
Asian Paints Ltd.,Jun-13,4636.5,108.82,42.61,14.72,575.17,0.02,1.29,0.61
Asian Paints Ltd.,Sep-13,459.25,11.88,38.64,12.18,545.6,0.02,1.29,0.61
Asian Paints Ltd.,Dec-13,490,11.84,41.4,11.98,298.28,0.02,1.29,0.61
Asian Paints Ltd.,Mar-14,547.95,12.26,44.7,14.6,296.83,0.01,1.35,0.71
Asian Paints Ltd.,Jun-14,594,12.52,47.45,14.57,464.86,0.01,1.35,0.71
Asian Paints Ltd.,Sep-14,629.55,12.68,49.67,14.26,1308.81,0.01,1.35,0.71
Asian Paints Ltd.,Dec-14,752.3,13.15,57.21,15.73,488.61,0.01,1.35,0.71
Asian Paints Ltd.,Mar-15,811.3,13.85,58.57,18.4,769.59,0.01,1.5,0.81
Asian Paints Ltd.,Jun-15,755.35,15.09,50.06,15.56,1010.34,0.01,1.5,0.81
Asian Paints Ltd.,Sep-15,841.6,15.56,54.09,16.05,1435.92,0.01,1.5,0.81
Asian Paints Ltd.,Dec-15,883.55,16.98,52.05,15.54,464.44,0.01,1.5,0.81
Asian Paints Ltd.,Mar-16,868.4,17.45,49.76,14.01,1463.3,0.01,1.85,1.16
Asian Paints Ltd.,Jun-16,1003.3,18.22,55.07,14.93,1042.59,0.01,1.85,1.16
Asian Paints Ltd.,Sep-16,1160.7,18.89,61.44,16.18,555.86,0.01,1.85,1.16
Asian Paints Ltd.,Dec-16,891.05,18.89,47.16,12.42,833.23,0.01,1.85,1.16
Aurobindo Pharma Ltd.,Jun-05,303.3,3.42,88.8,1.95,48.55,1.01,1.09,0.65
Aurobindo Pharma Ltd.,Sep-05,355,3.29,107.82,2.13,25.12,1.01,1.09,0.65
Aurobindo Pharma Ltd.,Dec-05,410.65,3.29,124.72,2.46,20.15,1.01,1.09,0.65
Aurobindo Pharma Ltd.,Mar-06,683.2,11.43,59.75,4.02,105.92,1.33,1.21,0.82
Aurobindo Pharma Ltd.,Jun-06,582.05,16.87,34.49,3.29,80.78,1.33,1.21,0.82
Aurobindo Pharma Ltd.,Sep-06,629.15,16.87,37.3,3.56,26.78,1.33,1.21,0.82
Aurobindo Pharma Ltd.,Dec-06,705.95,26.15,27,3.77,65.88,1.33,1.21,0.82
Aurobindo Pharma Ltd.,Mar-07,678.55,32.34,20.98,3.42,122.77,1.33,1.21,0.82
Aurobindo Pharma Ltd.,Jun-07,810.3,38.76,20.91,4.65,183.52,2.13,1.67,1.15
Aurobindo Pharma Ltd.,Sep-07,601.25,43.53,13.81,3.21,76.25,2.13,1.67,1.15
Aurobindo Pharma Ltd.,Dec-07,542.95,51.64,10.51,2.51,71.67,2.13,1.67,1.15
Aurobindo Pharma Ltd.,Mar-08,291.3,53.05,5.49,1.28,38.2,1.44,1.71,1.11
Aurobindo Pharma Ltd.,Jun-08,271.55,49.25,5.51,1.16,24.96,1.44,1.71,1.11
Aurobindo Pharma Ltd.,Sep-08,277.25,22.31,12.43,1.22,9.54,1.44,1.71,1.11
Aurobindo Pharma Ltd.,Dec-08,168.4,19.63,8.58,0.72,22.66,1.44,1.71,1.11
Aurobindo Pharma Ltd.,Mar-09,188.15,23.09,8.15,0.77,31.8,1.6,1.39,0.91
Aurobindo Pharma Ltd.,Jun-09,465.65,39.52,11.78,1.73,32.72,1.6,1.39,0.91
Aurobindo Pharma Ltd.,Sep-09,780.8,71.56,10.91,2.66,341.59,1.6,1.39,0.91
Aurobindo Pharma Ltd.,Dec-09,911.85,90.73,10.05,2.84,98.75,1.6,1.39,0.91
Aurobindo Pharma Ltd.,Mar-10,959.4,91.58,10.48,2.79,148.01,1.02,1.21,0.7
Aurobindo Pharma Ltd.,Jun-10,910.2,79.29,11.48,2.55,143.58,1.02,1.21,0.7
Aurobindo Pharma Ltd.,Sep-10,1038,91.61,11.33,2.6,548.91,1.02,1.21,0.7
Aurobindo Pharma Ltd.,Dec-10,1313.9,98.09,13.39,3.05,148.72,1.02,1.21,0.7
Aurobindo Pharma Ltd.,Mar-11,195.95,20.42,9.6,2.22,774.73,0.9,1.19,0.63
Aurobindo Pharma Ltd.,Jun-11,172.15,22.68,7.59,2.03,254.04,0.9,1.19,0.63
Aurobindo Pharma Ltd.,Sep-11,124.05,12.08,10.27,1.49,105.89,0.9,1.19,0.63
Aurobindo Pharma Ltd.,Dec-11,85.15,12.08,7.05,1.02,52.91,0.9,1.19,0.63
Aurobindo Pharma Ltd.,Mar-12,119,6.12,19.45,1.42,246.67,0.9,1.19,0.63
Aurobindo Pharma Ltd.,Jun-12,110,10.07,10.92,1.28,117.96,1.12,1.11,0.62
Aurobindo Pharma Ltd.,Sep-12,142,2.96,48.05,1.69,307.56,1.12,1.11,0.62
Aurobindo Pharma Ltd.,Dec-12,189.4,19.6,9.67,1.95,201.81,1.12,1.11,0.62
Aurobindo Pharma Ltd.,Mar-13,145.95,19.59,7.45,1.5,891.44,1.12,1.11,0.62
Aurobindo Pharma Ltd.,Jun-13,180.6,17.21,10.49,1.79,256.11,0.95,1.29,0.75
Aurobindo Pharma Ltd.,Sep-13,202.35,23.07,8.77,1.81,659.59,0.95,1.29,0.75
Aurobindo Pharma Ltd.,Dec-13,392.8,32.47,12.1,3.11,1103.09,0.95,1.29,0.75
Aurobindo Pharma Ltd.,Mar-14,511.5,39.56,12.93,3.72,1224.99,0.73,1.51,0.97
Aurobindo Pharma Ltd.,Jun-14,740.85,48.13,15.39,4.9,641.56,0.73,1.51,0.97
Aurobindo Pharma Ltd.,Sep-14,968.25,54.54,17.75,5.88,3244.07,0.73,1.51,0.97
Aurobindo Pharma Ltd.,Dec-14,1135.7,53.72,21.14,6.38,540,0.73,1.51,0.97
Aurobindo Pharma Ltd.,Mar-15,1221.6,51.97,23.51,6.66,2029.84,0.61,1.59,1.02
Aurobindo Pharma Ltd.,Jun-15,1452,52.46,27.68,7.35,2198.13,0.61,1.59,1.02
Aurobindo Pharma Ltd.,Sep-15,769.2,25.37,30.32,7.35,1358.11,0.61,1.59,1.02
Aurobindo Pharma Ltd.,Dec-15,875.95,26.57,32.97,7.78,994.99,0.61,1.59,1.02
Aurobindo Pharma Ltd.,Mar-16,744.9,27.7,26.9,6.4,3547.42,0.49,1.51,0.95
Aurobindo Pharma Ltd.,Jun-16,742.5,27.41,27.09,6.03,1170.54,0.49,1.51,0.95
Aurobindo Pharma Ltd.,Sep-16,855.45,28.74,29.77,6.57,2254.18,0.49,1.51,0.95
Aurobindo Pharma Ltd.,Dec-16,669.3,28.74,23.29,5.19,1786.45,0.49,1.51,0.95
Axis Bank Ltd.,Jun-05,246.75,12.07,20.44,2.65,212.86,1.06,5.42,5.42
Axis Bank Ltd.,Sep-05,265.8,15.56,17.08,2.74,50.38,1.06,5.42,5.42
Axis Bank Ltd.,Dec-05,286.95,15.56,18.44,2.96,72.03,1.06,5.42,5.42
Axis Bank Ltd.,Mar-06,356.05,16.88,21.09,3.44,170.69,1.55,1.68,1.68
Axis Bank Ltd.,Jun-06,267.95,17.79,15.06,2.5,52.57,1.55,1.68,1.68
Axis Bank Ltd.,Sep-06,379.2,17.77,21.34,3.54,245.08,1.55,1.68,1.68
Axis Bank Ltd.,Dec-06,469.6,18.9,24.85,4.19,255.92,1.55,1.68,1.68
Axis Bank Ltd.,Mar-07,490.4,20.75,23.64,4.14,338.64,1.55,1.68,1.68
Axis Bank Ltd.,Jun-07,605.5,22.58,26.81,5.03,382.84,2.56,3.13,3.13
Axis Bank Ltd.,Sep-07,764.6,19.43,39.35,4.93,744.94,2.56,3.13,3.13
Axis Bank Ltd.,Dec-07,970.45,25.21,38.5,5.72,175.52,2.56,3.13,3.13
Axis Bank Ltd.,Mar-08,789.85,29.11,27.14,3.22,1450.33,1.03,3.97,3.97
Axis Bank Ltd.,Jun-08,605.05,33.37,18.13,2.38,1348.22,1.03,3.97,3.97
Axis Bank Ltd.,Sep-08,720.25,38.21,18.85,2.72,3157.83,1.03,3.97,3.97
Axis Bank Ltd.,Dec-08,504.7,43.61,11.57,1.81,1278.46,1.03,3.97,3.97
Axis Bank Ltd.,Mar-09,414.95,46.55,8.91,1.46,3933.91,1.52,4.11,4.11
Axis Bank Ltd.,Jun-09,832.25,52.9,15.73,2.78,4346.77,1.52,4.11,4.11
Axis Bank Ltd.,Sep-09,985.15,50.55,19.49,3.35,8717.03,1.52,4.11,4.11
Axis Bank Ltd.,Dec-09,989.2,54.18,18.26,3.2,1232.25,1.52,4.11,4.11
Axis Bank Ltd.,Mar-10,1168.25,57.79,20.22,2.95,827.75,1.07,3.26,3.26
Axis Bank Ltd.,Jun-10,1242.4,61.88,20.08,3.02,1768.87,1.07,3.26,3.26
Axis Bank Ltd.,Sep-10,1536.6,66.65,23.06,3.58,3332.38,1.07,3.26,3.26
Axis Bank Ltd.,Dec-10,1350.1,72.22,18.69,3,1218.18,1.07,3.26,3.26
Axis Bank Ltd.,Mar-11,1403.85,74.78,18.77,3.03,3695.94,1.38,2.94,2.94
Axis Bank Ltd.,Jun-11,1289.55,79.4,16.24,2.66,1951.6,1.38,2.94,2.94
Axis Bank Ltd.,Sep-11,1018.9,83.81,12.16,2.01,3034.55,1.38,2.94,2.94
Axis Bank Ltd.,Dec-11,808.1,83.76,9.65,1.6,1658.38,1.38,2.94,2.94
Axis Bank Ltd.,Mar-12,1146.2,88.73,12.92,2.16,2969.43,1.38,2.94,2.94
Axis Bank Ltd.,Jun-12,1015.75,94.38,10.76,1.84,3337.18,1.49,2.46,2.46
Axis Bank Ltd.,Sep-12,1136,99.42,11.43,1.97,1994.84,1.49,2.46,2.46
Axis Bank Ltd.,Dec-12,1356.55,106.98,12.68,2.19,895.84,1.49,2.46,2.46
Axis Bank Ltd.,Mar-13,1300.7,97.65,13.32,2.23,1764.61,1.49,2.46,2.46
Axis Bank Ltd.,Jun-13,1325.2,104.63,12.67,1.88,1896.02,1.33,2.27,2.27
Axis Bank Ltd.,Sep-13,1007.85,115.09,8.76,1.32,3770.62,1.33,2.27,2.27
Axis Bank Ltd.,Dec-13,1299.55,120.55,10.78,1.63,1643.35,1.33,2.27,2.27
Axis Bank Ltd.,Mar-14,1460.5,126.28,11.57,1.8,3077.46,1.32,2.37,2.37
Axis Bank Ltd.,Jun-14,1918.85,131.34,14.61,2.27,1887.05,1.32,2.37,2.37
Axis Bank Ltd.,Sep-14,377.7,27.29,13.84,2.15,1775.23,1.32,2.37,2.37
Axis Bank Ltd.,Dec-14,502.4,28.5,17.63,2.74,1185.22,1.32,2.37,2.37
Axis Bank Ltd.,Mar-15,560.2,29.99,18.68,2.97,3373.87,1.79,2.91,2.91
Axis Bank Ltd.,Jun-15,558.95,31.24,17.89,2.85,3057.49,1.79,2.91,2.91
Axis Bank Ltd.,Sep-15,495.65,32.49,15.25,2.43,6073.07,1.79,2.91,2.91
Axis Bank Ltd.,Dec-15,449.1,33.64,13.35,2.11,2853.51,1.79,2.91,2.91
Axis Bank Ltd.,Mar-16,444.15,31.45,14.12,1.99,5624.6,2.04,2.44,2.44
Axis Bank Ltd.,Jun-16,533.5,29.62,18.01,2.33,5793.39,2.04,2.44,2.44
Axis Bank Ltd.,Sep-16,541.35,22.91,23.63,2.35,3123.98,2.04,2.44,2.44
Axis Bank Ltd.,Dec-16,449.95,22.89,19.66,1.95,2078.39,2.04,2.44,2.44
Bajaj Finance Ltd.,Jun-05,280.3,36.51,7.68,1.61,9.26,2.47,0.24,0.23
Bajaj Finance Ltd.,Sep-05,363.95,35.66,10.21,2,2.02,2.47,0.24,0.23
Bajaj Finance Ltd.,Dec-05,442,35.66,12.39,2.43,8.55,2.47,0.24,0.23
Bajaj Finance Ltd.,Mar-06,535.25,17.38,30.79,2.33,2.18,2.06,0.22,0.21
Bajaj Finance Ltd.,Jun-06,412.2,11.45,36.01,1.78,24.18,2.06,0.22,0.21
Bajaj Finance Ltd.,Sep-06,390,11.45,34.07,1.68,3.22,2.06,0.22,0.21
Bajaj Finance Ltd.,Dec-06,366.15,5.68,64.46,1.36,7.69,2.06,0.22,0.21
Bajaj Finance Ltd.,Mar-07,425.05,8.81,48.26,1.52,2.21,2.06,0.22,0.21
Bajaj Finance Ltd.,Jun-07,378.5,12.09,31.32,1.34,0.94,1.62,0.39,0.38
Bajaj Finance Ltd.,Sep-07,364.45,11.86,30.74,1.27,9.86,1.62,0.39,0.38
Bajaj Finance Ltd.,Dec-07,439.2,8.69,50.53,1.51,27.22,1.62,0.39,0.38
Bajaj Finance Ltd.,Mar-08,333.95,2.86,116.62,1.15,2.28,1.56,0.19,0.18
Bajaj Finance Ltd.,Jun-08,139.3,2.56,54.35,0.48,0.45,1.56,0.19,0.18
Bajaj Finance Ltd.,Sep-08,109.15,2.78,39.28,0.37,0.24,1.56,0.19,0.18
Bajaj Finance Ltd.,Dec-08,64.05,3.77,17,0.22,0.32,1.56,0.19,0.18
Bajaj Finance Ltd.,Mar-09,69.85,7.72,9.04,0.23,1.48,1.48,0.23,0.22
Bajaj Finance Ltd.,Jun-09,153.15,11.06,13.85,0.51,0.3,1.48,0.23,0.22
Bajaj Finance Ltd.,Sep-09,239.2,15.74,15.2,0.78,9.77,1.48,0.23,0.22
Bajaj Finance Ltd.,Dec-09,329.95,20.12,16.4,1.05,9.62,1.48,0.23,0.22
Bajaj Finance Ltd.,Mar-10,320.35,5.42,59.12,1.02,1.9,2.82,0.28,0.27
Bajaj Finance Ltd.,Jun-10,474.8,14.05,33.81,1.45,17.33,2.82,0.28,0.27
Bajaj Finance Ltd.,Sep-10,773.55,22.54,34.32,2.26,13.43,2.82,0.28,0.27
Bajaj Finance Ltd.,Dec-10,703.6,35.91,19.59,1.94,15.51,2.82,0.28,0.27
Bajaj Finance Ltd.,Mar-11,699.85,40.06,17.47,1.89,18.31,4.98,0.24,0.21
Bajaj Finance Ltd.,Jun-11,609.9,52.08,11.71,1.54,6.75,4.98,0.24,0.21
Bajaj Finance Ltd.,Sep-11,634.7,61.53,10.32,1.51,2.23,4.98,0.24,0.21
Bajaj Finance Ltd.,Dec-11,606.15,61.53,9.85,1.45,5.02,4.98,0.24,0.21
Bajaj Finance Ltd.,Mar-12,814.35,65.1,12.51,1.72,5.6,4.98,0.24,0.21
Bajaj Finance Ltd.,Jun-12,912.45,70.61,12.92,1.87,9.08,5.11,0.08,0.03
Bajaj Finance Ltd.,Sep-12,1179.75,82.05,14.38,2.27,7.22,5.11,0.08,0.03
Bajaj Finance Ltd.,Dec-12,1352.25,98.36,13.75,2.29,26.61,5.11,0.08,0.03
Bajaj Finance Ltd.,Mar-13,1148.1,84.6,13.57,1.75,97.28,5.11,0.08,0.03
Bajaj Finance Ltd.,Jun-13,1384.75,95.26,14.54,2.06,54.22,4.09,0.1,0.07
Bajaj Finance Ltd.,Sep-13,1165.5,110.4,10.56,1.57,4.41,4.09,0.1,0.07
Bajaj Finance Ltd.,Dec-13,1581.25,117.24,13.49,2.02,40.39,4.09,0.1,0.07
Bajaj Finance Ltd.,Mar-14,1791,118.53,15.11,2.25,48.05,4.95,0.11,0.09
Bajaj Finance Ltd.,Jun-14,2006.55,125.63,15.97,2.39,33.2,4.95,0.11,0.09
Bajaj Finance Ltd.,Sep-14,2721.3,131.64,20.67,3.1,146.32,4.95,0.11,0.09
Bajaj Finance Ltd.,Dec-14,3483.95,144.43,24.12,3.75,54.85,4.95,0.11,0.09
Bajaj Finance Ltd.,Mar-15,4108.45,142.33,28.87,4.29,152.72,5.55,0.09,0.06
Bajaj Finance Ltd.,Jun-15,5443.4,145.06,37.52,4.51,155.25,5.55,0.09,0.06
Bajaj Finance Ltd.,Sep-15,5131.25,160.4,31.99,4.07,430.33,5.55,0.09,0.06
Bajaj Finance Ltd.,Dec-15,6009.95,188.38,31.9,4.5,331.72,5.55,0.09,0.06
Bajaj Finance Ltd.,Mar-16,6924.15,225.94,30.65,5.09,511.2,4.99,0.24,0.2
Bajaj Finance Ltd.,Jun-16,7996.7,253.48,31.55,5.56,1062.56,4.99,0.24,0.2
Bajaj Finance Ltd.,Sep-16,1055.9,27.73,38.08,6.97,1198.94,4.99,0.24,0.2
Bajaj Finance Ltd.,Dec-16,842.2,27.26,30.89,5.39,713.24,4.99,0.24,0.2
Bharat Petroleum Corpn. Ltd.,Jun-05,367.3,8.91,41.23,1.85,56.57,0.61,0.85,0.28
Bharat Petroleum Corpn. Ltd.,Sep-05,404.9,-1.18,10.59,2.03,252.2,0.61,0.85,0.28
Bharat Petroleum Corpn. Ltd.,Dec-05,435.15,-1.18,10.59,2.18,46.1,0.61,0.85,0.28
Bharat Petroleum Corpn. Ltd.,Mar-06,425.3,8.14,52.26,1.41,71.36,0.92,1.17,0.49
Bharat Petroleum Corpn. Ltd.,Jun-06,334.5,8.33,40.15,1.16,171.62,0.92,1.17,0.49
Bharat Petroleum Corpn. Ltd.,Sep-06,366.3,6.91,52.99,1.52,57.9,0.92,1.17,0.49
Bharat Petroleum Corpn. Ltd.,Dec-06,338.05,41.2,8.2,1.23,93.59,0.92,1.17,0.49
Bharat Petroleum Corpn. Ltd.,Mar-07,302.75,80.9,3.74,1.07,142.14,0.92,1.17,0.49
Bharat Petroleum Corpn. Ltd.,Jun-07,340.45,53.32,6.39,1.2,103.89,1.05,1.19,0.66
Bharat Petroleum Corpn. Ltd.,Sep-07,357.4,70.44,5.07,1.23,198.88,1.05,1.19,0.66
Bharat Petroleum Corpn. Ltd.,Dec-07,523.65,60.47,8.66,1.61,1173.73,1.05,1.19,0.66
Bharat Petroleum Corpn. Ltd.,Mar-08,408.55,40.27,10.15,1.26,160.87,1.29,1.21,0.74
Bharat Petroleum Corpn. Ltd.,Jun-08,223.8,5.43,41.18,0.76,140.71,1.29,1.21,0.74
Bharat Petroleum Corpn. Ltd.,Sep-08,360.25,-95.89,10.59,1.63,676.93,1.29,1.21,0.74
Bharat Petroleum Corpn. Ltd.,Dec-08,376.1,-78.29,10.59,1.55,256.72,1.29,1.21,0.74
Bharat Petroleum Corpn. Ltd.,Mar-09,376.05,20.18,18.63,1.12,534.95,1.75,1,0.76
Bharat Petroleum Corpn. Ltd.,Jun-09,430.1,66.67,6.45,1.22,292.17,1.75,1,0.76
Bharat Petroleum Corpn. Ltd.,Sep-09,574.05,132.37,4.34,1.65,359.19,1.75,1,0.76
Bharat Petroleum Corpn. Ltd.,Dec-09,635.55,120.73,5.26,1.77,791.4,1.75,1,0.76
Bharat Petroleum Corpn. Ltd.,Mar-10,518.05,44.04,11.76,1.43,207.74,1.7,1.07,0.65
Bharat Petroleum Corpn. Ltd.,Jun-10,662.75,-20.47,10.59,2.11,3904.52,1.7,1.07,0.65
Bharat Petroleum Corpn. Ltd.,Sep-10,749.55,45.7,16.4,2.01,1091.75,1.7,1.07,0.65
Bharat Petroleum Corpn. Ltd.,Dec-10,658.4,43.3,15.21,1.74,397.71,1.7,1.07,0.65
Bharat Petroleum Corpn. Ltd.,Mar-11,611.85,35.62,17.18,1.57,402.43,1.35,0.83,0.41
Bharat Petroleum Corpn. Ltd.,Jun-11,650.25,12.28,52.96,2.05,686.85,1.35,0.83,0.41
Bharat Petroleum Corpn. Ltd.,Sep-11,647.8,-136.29,10.59,2.83,158.27,1.35,0.83,0.41
Bharat Petroleum Corpn. Ltd.,Dec-11,477.8,-136.29,10.59,2.09,314.78,1.35,0.83,0.41
Bharat Petroleum Corpn. Ltd.,Mar-12,700.25,-57.54,10.59,2.22,503.08,1.35,0.83,0.41
Bharat Petroleum Corpn. Ltd.,Jun-12,743.95,27.63,26.92,1.8,483.84,1.54,0.84,0.49
Bharat Petroleum Corpn. Ltd.,Sep-12,348.7,-72.96,10.59,4.15,229.43,1.54,0.84,0.49
